"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Daniel K Judd","sunday-afternoon",2007,10,4,2,"Nutridos por la buena palabra de Dios","/general-conference/2007/10/nourished-by-the-good-word-of-god","https://media2.ldscdn.org/assets/general-conference/october-2007-general-conference/2007-10-5030-daniel-k-judd-64k-spa.mp3"
"Octaviano Tenorio","sunday-afternoon",2007,10,4,3,"El poder de la divinidad se manifiesta en los templos de Dios","/general-conference/2007/10/the-power-of-godliness-is-manifested-in-the-temples-of-god","https://media2.ldscdn.org/assets/general-conference/october-2007-general-conference/2007-10-5040-elder-octaviano-tenorio-64k-spa.mp3"
"Claudio D. Zivic","sunday-afternoon",2007,10,4,4,"Después de hacer cuanto podamos","/general-conference/2007/10/after-all-we-can-do","https://media2.ldscdn.org/assets/general-conference/october-2007-general-conference/2007-10-5050-elder-claudio-d-zivic-64k-spa.mp3"
"Douglas L. Callister","sunday-afternoon",2007,10,4,5,"Cuando sabemos que lo sabemos","/general-conference/2007/10/knowing-that-we-know","https://media2.ldscdn.org/assets/general-conference/october-2007-general-conference/2007-10-5060-elder-douglas-l-callister-64k-spa.mp3"
"Steven E. Snow","sunday-afternoon",2007,10,4,6,"El servicio","/general-conference/2007/10/service","https://media2.ldscdn.org/assets/general-conference/october-2007-general-conference/2007-10-5070-elder-steven-e-snow-64k-spa.mp3"
"Dallin H. Oaks","sunday-afternoon",2007,10,4,7,"Bueno, Mejor, Excelente","/general-conference/2007/10/good-better-best","https://media2.ldscdn.org/assets/general-conference/october-2007-general-conference/2007-10-5080-elder-dallin-h-oaks-64k-spa.mp3"
"Gordon B. Hinckley","sunday-afternoon",2007,10,4,8,"Palabras de Clausura","/general-conference/2007/10/closing-remarks","https://media2.ldscdn.org/assets/general-conference/october-2007-general-conference/2007-10-5090-president-gordon-b-hinckley-64k-spa.mp3"
"Julie B. Beck","women's",2007,10,5,0,"Lo que las mujeres Santos de los Últimos Días hacen mejor: Ser firmes e inquebrantables","/general-conference/2007/10/what-latter-day-saint-women-do-best-stand-strong-and-immovable","https://media2.ldscdn.org/assets/general-relief-society-meeting/2007-general-relief-society-meeting/2007-09-0010-julie-b-beck-64k-spa.mp3"
"Silvia H. Allred","women's",2007,10,5,1,"“Apacienta mis ovejas”","/general-conference/2007/10/feed-my-sheep","https://media2.ldscdn.org/assets/general-relief-society-meeting/2007-general-relief-society-meeting/2007-09-0020-silvia-h-allred-64k-spa.mp3"
"Barbara Thompson","women's",2007,10,5,2,"Te ayudaré… yo soy tu socorro","/general-conference/2007/10/i-will-strengthen-thee-i-will-help-thee","https://media2.ldscdn.org/assets/general-relief-society-meeting/2007-general-relief-society-meeting/2007-09-0030-barbara-thompson-64k-spa.mp3"
"Thomas S. Monson","women's",2007,10,5,3,"Tres metas para guiarte","/general-conference/2007/10/three-goals-to-guide-you","https://media2.ldscdn.org/assets/general-relief-society-meeting/2007-general-relief-society-meeting/2007-09-0040-president-thomas-s-monson-64k-spa.mp3"
"Richard G. Scott","saturday-morning",2007,4,0,3,"Utilizar el don supremo de la oración","/general-conference/2007/04/using-the-supernal-gift-of-prayer","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-1040-elder-richard-g-scott-64k-spa.mp3"
"Jay E. Jensen","saturday-morning",2007,4,0,4,"El poder de los himnos para nutrir el alma","/general-conference/2007/04/the-nourishing-power-of-hymns","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-1050-elder-jay-e-jensen-64k-spa.mp3"
"John B. Dickson","saturday-morning",2007,4,0,5,"Un compromiso con el Señor","/general-conference/2007/04/commitment-to-the-lord","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-1060-elder-john-b-dickson-64k-spa.mp3"
"Jeffrey R. Holland","saturday-morning",2007,4,0,6,"La lengua de ángeles","/general-conference/2007/04/the-tongue-of-angels","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-1070-elder-jeffrey-r-holland-64k-spa.mp3"
"David A. Bednar","saturday-morning",2007,4,0,7,"Os es necesario nacer de nuevo","/general-conference/2007/04/ye-must-be-born-again","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-1080-elder-david-a-bednar-64k-spa.mp3"
"Thomas S. Monson","saturday-morning",2007,4,0,8,"¡Yo sé que vive mi Señor!","/general-conference/2007/04/i-know-that-my-redeemer-lives","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-1090-president-thomas-s-monson-64k-spa.mp3"
"Boyd K. Packer","saturday-afternoon",2007,4,1,0,"El espíritu del Tabernáculo","/general-conference/2007/04/the-spirit-of-the-tabernacle","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2010-president-boyd-k-packer-64k-spa.mp3"
"Earl C. Tingey","saturday-afternoon",2007,4,1,1,"Los profetas pioneros y los modernos","/general-conference/2007/04/prophets-pioneer-and-modern-day","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2020-elder-earl-c-tingey-64k-spa.mp3"
"H. David Burton","saturday-afternoon",2007,4,1,2,"Si estas viejas paredes hablaran","/general-conference/2007/04/if-these-old-walls-could-talk","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2030-bishop-h-david-burton-64k-spa.mp3"
"Bonnie D. Parkin","saturday-afternoon",2007,4,1,3,"Gratitud: Un sendero hacia la felicidad","/general-conference/2007/04/gratitude-a-path-to-happiness","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2040-bonnie-d-parkin-64k-spa.mp3"
"Marlin K. Jensen","saturday-afternoon",2007,4,1,4,"Recuerda y no perezcas","/general-conference/2007/04/remember-and-perish-not","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2050-elder-marlin-k-jensen-64k-spa.mp3"
"James E. Faust","saturday-afternoon",2007,4,1,5,"Rededicación del Tabernáculo de Salt Lake","/general-conference/2007/04/salt-lake-tabernacle-rededication","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2060-president-james-e-faust-64k-spa.mp3"
"Thomas S. Monson","saturday-afternoon",2007,4,1,6,"Recuerdos del Tabernáculo","/general-conference/2007/04/tabernacle-memories","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2070-president-thomas-s-monson-64k-spa.mp3"
"Gordon B. Hinckley","saturday-afternoon",2007,4,1,7,"Un tabernáculo en el desierto","/general-conference/2007/04/a-tabernacle-in-the-wilderness","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-2080-president-gordon-b-hinckley-64k-spa.mp3"
"Joseph B. Wirthlin","priesthood",2007,4,2,0,"Las lecciones aprendidas de la vida","/general-conference/2007/04/lifes-lessons-learned","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-3010-elder-joseph-b-wirthlin-64k-spa.mp3"
"Robert D. Hales","priesthood",2007,4,2,1,"Al Sacerdocio Aarónico: Cómo prepararse para la década de las decisiones","/general-conference/2007/04/to-the-aaronic-priesthood-preparing-for-the-decade-of-decision","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-3020-elder-robert-d-hales-64k-spa.mp3"
"Keith B. McMullin","priesthood",2007,4,2,2,"Atesoren para sí","/general-conference/2007/04/lay-up-in-store","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-3030-bishop-keith-b-mcmullin-64k-spa.mp3"
"James E. Faust","priesthood",2007,4,2,3,"Mensaje a mis nietos varones","/general-conference/2007/04/message-to-my-grandsons","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-3040-president-james-e-faust-64k-spa.mp3"
"Thomas S. Monson","priesthood",2007,4,2,4,"El Sacerdocio: Un don sagrado","/general-conference/2007/04/the-priesthood-a-sacred-gift","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-3050-president-thomas-s-monson-64k-spa.mp3"
"Gordon B. Hinckley","priesthood",2007,4,2,5,"“Estoy limpio”","/general-conference/2007/04/i-am-clean","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-3060-president-gordon-b-hinckley-64k-spa.mp3"
"James E. Faust","sunday-morning",2007,4,3,0,"El poder sanador del perdón","/general-conference/2007/04/the-healing-power-of-forgiveness","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-4010-president-james-e-faust-64k-spa.mp3"
"Dallin H. Oaks","sunday-morning",2007,4,3,1,"El divorcio","/general-conference/2007/04/divorce","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-4020-elder-dallin-h-oaks-64k-spa.mp3"
"Neil L. Andersen","sunday-morning",2007,4,3,2,"Es verdadero, ¿no es así? Entonces, ¿qué importa lo demás?","/general-conference/2007/04/its-true-isn-t-it-then-what-else-matters","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-4030-elder-neil-l-andersen-64k-spa.mp3"
"Vicki F. Matsumori","sunday-morning",2007,4,3,3,"Una lección del Libro de Mormón","/general-conference/2007/04/a-lesson-from-the-book-of-mormon","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-4040-vicki-f-matsumori-64k-spa.mp3"
"Glenn L. Pace","sunday-morning",2007,4,3,4,"¿Lo saben?","/general-conference/2007/04/do-you-know","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-4050-elder-glenn-l-pace-64k-spa.mp3"
"M. Russell Ballard","sunday-morning",2007,4,3,5,"El milagro de la Santa Biblia","/general-conference/2007/04/the-miracle-of-the-holy-bible","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-4060-elder-m-russell-ballard-64k-spa.mp3"
"Gordon B. Hinckley","sunday-morning",2007,4,3,6,"Las cosas de las que tengo convicción","/general-conference/2007/04/the-things-of-which-i-know","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-4070-president-gordon-b-hinckley-64k-spa.mp3"
"L. Tom Perry","sunday-afternoon",2007,4,4,0,"El mensaje de la Restauración","/general-conference/2007/04/the-message-of-the-restoration","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5010-elder-l-tom-perry-64k-spa.mp3"
"Henry B. Eyring","sunday-afternoon",2007,4,4,1,"Este día","/general-conference/2007/04/this-day","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5020-elder-henry-b-eyring-64k-spa.mp3"
"Gary J. Coleman","sunday-afternoon",2007,4,4,2,"“Mamá, ¿somos cristianos?”","/general-conference/2007/04/mom-are-we-christians","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5030-elder-gary-j-coleman-64k-spa.mp3"
"Charles W. Dahlquist II","sunday-afternoon",2007,4,4,3,"¿Quién sigue al Señor?","/general-conference/2007/04/whos-on-the-lords-side","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5040-charles-w-dahlquist-ii-64k-spa.mp3"
"Yoshihiko Kikuchi","sunday-afternoon",2007,4,4,4,"¿Robará el hombre a Dios?","/general-conference/2007/04/will-a-man-rob-god","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5050-elder-yoshihiko-kikuchi-64k-spa.mp3"
"Dieter F. Uchtdorf","sunday-afternoon",2007,4,4,5,"El punto de retorno seguro","/general-conference/2007/04/point-of-safe-return","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5060-elder-dieter-f-uchtdorf-64k-spa.mp3"
"Russell M. Nelson","sunday-afternoon",2007,4,4,6,"El arrepentimiento y la conversión","/general-conference/2007/04/repentance-and-conversion","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5070-elder-russell-m-nelson-64k-spa.mp3"
"Gordon B. Hinckley","sunday-afternoon",2007,4,4,7,"Comentarios finales","/general-conference/2007/04/closing-remarks","https://media2.ldscdn.org/assets/general-conference/april-2007-general-conference/2007-04-5080-president-gordon-b-hinckley-64k-spa.mp3"
"Susan W. Tanner","young-women",2007,4,5,0,"Hijas de nuestro Padre Celestial","/general-conference/2007/04/daughters-of-heavenly-father","https://media2.ldscdn.org/assets/general-young-women-meeting/2007-general-young-women-meeting/2007-03-0010-susan-w-tanner-64k-spa.mp3"
"Julie B. Beck","young-women",2007,4,5,1,"El recordar, el arrepentirse y cambiar","/general-conference/2007/04/remembering-repenting-and-changing","https://media2.ldscdn.org/assets/general-young-women-meeting/2007-general-young-women-meeting/2007-03-0020-julie-b-beck-64k-spa.mp3"
"Elaine S. Dalton","young-women",2007,4,5,2,"Permanezcan en el sendero","/general-conference/2007/04/stay-on-the-path","https://media2.ldscdn.org/assets/general-young-women-meeting/2007-general-young-women-meeting/2007-03-0030-elaine-s-dalton-64k-spa.mp3"
"Gordon B. Hinckley","young-women",2007,4,5,3,"Deja que la virtud engalane tus pensamientos incesantemente","/general-conference/2007/04/let-virtue-garnish-thy-thoughts-unceasingly","https://media2.ldscdn.org/assets/general-young-women-meeting/2007-general-young-women-meeting/2007-03-0040-president-gordon-b-hinckley-64k-spa.mp3"
"Gordon B. Hinckley","saturday-morning",2006,10,0,0,"Testificamos al mundo","/general-conference/2006/10/we-bear-testimony-to-the-world","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1010-president-gordon-b-hinckley-128k-spa.mp3"
"Dallin H. Oaks","saturday-morning",2006,10,0,1,"Él sana a los que están cargados","/general-conference/2006/10/he-heals-the-heavy-laden","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1020-elder-dallin-h-oaks-128k-spa.mp3"
"Richard H. Winkel","saturday-morning",2006,10,0,2,"El templo tiene que ver con las familias","/general-conference/2006/10/the-temple-is-about-families","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1030-elder-richard-h-winkel-128k-spa.mp3"
"Paul B. Pieper","saturday-morning",2006,10,0,3,"La primera generación","/general-conference/2006/10/the-first-generation","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1040-elder-paul-b-pieper-128k-spa.mp3"
"David S. Baxter","saturday-morning",2006,10,0,4,"La fe, el servicio y la constancia","/general-conference/2006/10/faith-service-constancy","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1050-elder-david-s-baxter-128k-spa.mp3"
"Robert C. Oaks","saturday-morning",2006,10,0,5,"El poder de la paciencia","/general-conference/2006/10/the-power-of-patience","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1060-elder-robert-c-oaks-128k-spa.mp3"
"M. Russell Ballard","saturday-morning",2006,10,0,6,"¡Oh, sed prudentes!","/general-conference/2006/10/o-be-wise","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1070-elder-m-russell-ballard-128k-spa.mp3"
"James E. Faust","saturday-morning",2006,10,0,7,"El discipulado","/general-conference/2006/10/discipleship","https://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1080-president-james-e-faust-128k-spa.mp3"
