"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Lynn G. Robbins","saturday-morning",2014,10,0,2,"De Que Lado Você Está?","/general-conference/2014/10/which-way-do-you-face","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-1030-elder-lynn-g-robbins-64k-por.mp3"
"Cheryl A. Esplin","saturday-morning",2014,10,0,3,"O Sacramento: Renovação para a Alma","/general-conference/2014/10/the-sacrament-a-renewal-for-the-soul","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-1040-cheryl-a-esplin-64k-por.mp3"
"Chi Hong (Sam) Wong","saturday-morning",2014,10,0,4,"Trabalhar Juntos no Resgate","/general-conference/2014/10/rescue-in-unity","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-1050-elder-chi-hong-sam-wong-64k-por.mp3"
"D. Todd Christofferson","saturday-morning",2014,10,0,5,"Livres para Sempre, para Agirem por Si Mesmos","/general-conference/2014/10/free-forever-to-act-for-themselves","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-1060-elder-d-todd-christofferson-64k-por.mp3"
"Dieter F. Uchtdorf","saturday-morning",2014,10,0,6,"Receber um Testemunho de Luz e Verdade","/general-conference/2014/10/receiving-a-testimony-of-light-and-truth","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-1070-president-dieter-f-uchtdorf-64k-por.mp3"
"Dallin H. Oaks","saturday-afternoon",2014,10,1,1,"Amar os Outros e Conviver com as Diferenças","/general-conference/2014/10/loving-others-and-living-with-differences","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-2020-elder-dallin-h-oaks-64k-por.mp3"
"Neil L. Andersen","saturday-afternoon",2014,10,1,2,"Joseph Smith","/general-conference/2014/10/joseph-smith","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-2030-elder-neil-l-andersen-64k-por.mp3"
"Tad R. Callister","saturday-afternoon",2014,10,1,3,"Pais: Os Melhores Professores do Evangelho de Seus Filhos","/general-conference/2014/10/parents-the-prime-gospel-teachers-of-their-children","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-2040-tad-r-callister-64k-por.mp3"
"Jörg Klebingat","saturday-afternoon",2014,10,1,4,"Aproximar-se do Trono de Deus com Confiança","/general-conference/2014/10/approaching-the-throne-of-god-with-confidence","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-2050-elder-jorg-klebingat-64k-por.mp3"
"Eduardo Gavarret","saturday-afternoon",2014,10,1,5,"Sim, Senhor, Eu Te Seguirei","/general-conference/2014/10/yes-lord-i-will-follow-thee","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-2060-elder-eduardo-gavarret-64k-por.mp3"
"Jeffrey R. Holland","saturday-afternoon",2014,10,1,6,"Não Somos Todos Mendigos?","/general-conference/2014/10/are-we-not-all-beggars","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-2070-elder-jeffrey-r-holland-64k-por.mp3"
"L. Tom Perry","saturday-afternoon",2014,10,1,7,"Encontrar Paz Duradoura e Edificar uma Família Eterna","/general-conference/2014/10/finding-lasting-peace-and-building-eternal-families","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-2080-elder-l-tom-perry-64k-por.mp3"
"Quentin L. Cook","priesthood",2014,10,2,0,"Escolher com Sabedoria","/general-conference/2014/10/choose-wisely","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-3010-elder-quentin-l-cook-64k-por.mp3"
"Craig C. Christensen","priesthood",2014,10,2,1,"Sei Destas Coisas por Mim Mesmo","/general-conference/2014/10/i-know-these-things-of-myself","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-3020-elder-craig-c-christensen-64k-por.mp3"
"Dean M. Davies","priesthood",2014,10,2,2,"A Lei do Jejum: Uma Responsabilidade Pessoal de Cuidar dos Pobres e Necessitados","/general-conference/2014/10/the-law-of-the-fast-a-personal-responsibility-to-care-for-the-poor-and-needy","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-3030-bishop-dean-m-davies-64k-por.mp3"
"Dieter F. Uchtdorf","priesthood",2014,10,2,3,"“Porventura Sou Eu, Senhor?”","/general-conference/2014/10/lord-is-it-i","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-3040-president-dieter-f-uchtdorf-64k-por.mp3"
"Henry B. Eyring","priesthood",2014,10,2,4,"O Sacerdócio Preparatório","/general-conference/2014/10/the-preparatory-priesthood","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-3050-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","priesthood",2014,10,2,5,"Guiado em Segurança para Casa","/general-conference/2014/10/guided-safely-home","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-3060-president-thomas-s-monson-64k-por.mp3"
"Henry B. Eyring","sunday-morning",2014,10,3,0,"Revelação Contínua","/general-conference/2014/10/continuing-revelation","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-4010-president-henry-b-eyring-64k-por.mp3"
"Carol F. McConkie","sunday-morning",2014,10,3,2,"Viver de Acordo com as Palavras dos Profetas","/general-conference/2014/10/live-according-to-the-words-of-the-prophets","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-4030-carol-f-mcconkie-64k-por.mp3"
"Robert D. Hales","sunday-morning",2014,10,3,3,"Vida Eterna: Conhecer a Deus, Nosso Pai Celestial, e Seu Filho, Jesus Cristo","/general-conference/2014/10/eternal-life-to-know-our-heavenly-father-and-his-son-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-4040-elder-robert-d-hales-64k-por.mp3"
"James J. Hamula","sunday-morning",2014,10,3,4,"O Sacramento e a Expiação","/general-conference/2014/10/the-sacrament-and-the-atonement","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-4050-elder-james-j-hamula-64k-por.mp3"
"Thomas S. Monson","sunday-morning",2014,10,3,5,"Pondera a Vereda de Teus Pés","/general-conference/2014/10/ponder-the-path-of-thy-feet","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-4060-president-thomas-s-monson-64k-por.mp3"
"M. Russell Ballard","sunday-afternoon",2014,10,4,0,"Fiquem no Barco e Segurem-se!","/general-conference/2014/10/stay-in-the-boat-and-hold-on","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5010-elder-m-russell-ballard-64k-por.mp3"
"Richard G. Scott","sunday-afternoon",2014,10,4,1,"Fazer do Exercício da Fé Sua Prioridade","/general-conference/2014/10/make-the-exercise-of-faith-your-first-priority","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5020-elder-richard-g-scott-64k-por.mp3"
"Carlos A. Godoy","sunday-afternoon",2014,10,4,2,"O Senhor Tem um Plano para Nós!","/general-conference/2014/10/the-lord-has-a-plan-for-us","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5030-elder-carlos-a-godoy-64k-por.mp3"
"Allan F. Packer","sunday-afternoon",2014,10,4,3,"O Livro","/general-conference/2014/10/the-book","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5040-elder-allan-f-packer-64k-por.mp3"
"Hugo E. Martinez","sunday-afternoon",2014,10,4,4,"Nosso Próprio Ministério","/general-conference/2014/10/our-personal-ministries","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5050-elder-hugo-e-martinez-64k-por.mp3"
"Larry S. Kacher","sunday-afternoon",2014,10,4,5,"Não Trates com Leviandade as Coisas Sagradas","/general-conference/2014/10/trifle-not-with-sacred-things","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5060-elder-larry-s-kacher-64k-por.mp3"
"David A. Bednar","sunday-afternoon",2014,10,4,6,"“Vinde, e Vede”","/general-conference/2014/10/come-and-see","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5070-elder-david-a-bednar-64k-por.mp3"
"Thomas S. Monson","sunday-afternoon",2014,10,4,7,"Até Voltarmos a Nos Encontrar","/general-conference/2014/10/until-we-meet-again","https://media2.ldscdn.org/assets/general-conference/october-2014-general-conference/2014-10-5080-president-thomas-s-monson-64k-por.mp3"
"Thomas S. Monson","saturday-morning",2014,4,0,0,"Bem-Vindos à Conferência","/general-conference/2014/04/welcome-to-conference","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-1010-president-thomas-s-monson-64k-por.mp3"
"Jeffrey R. Holland","saturday-morning",2014,4,0,1,"O Custo — e as Bênçãos — do Discipulado","/general-conference/2014/04/the-cost-and-blessings-of-discipleship","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-1020-elder-jeffrey-r-holland-64k-por.mp3"
"Ronald A. Rasband","saturday-morning",2014,4,0,2,"O Alegre Fardo do Discipulado","/general-conference/2014/04/the-joyful-burden-of-discipleship","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-1030-elder-ronald-a-rasband-64k-por.mp3"
"Carlos H. Amado","saturday-morning",2014,4,0,3,"Cristo, o Redentor","/general-conference/2014/04/christ-the-redeemer","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-1040-elder-carlos-h-amado-64k-por.mp3"
"Linda S. Reeves","saturday-morning",2014,4,0,4,"Proteção contra a Pornografia — Um Lar Centralizado em Cristo","/general-conference/2014/04/protection-from-pornography-a-christ-focused-home","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-1050-linda-s-reeves-64k-por.mp3"
"Neil L. Andersen","saturday-morning",2014,4,0,5,"Redemoinhos Espirituais","/general-conference/2014/04/spiritual-whirlwinds","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-1060-elder-neil-l-andersen-64k-por.mp3"
"Henry B. Eyring","saturday-morning",2014,4,0,6,"Um Legado Inestimável de Esperança","/general-conference/2014/04/a-priceless-heritage-of-hope","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-1070-president-henry-b-eyring-64k-por.mp3"
"Russell M. Nelson","saturday-afternoon",2014,4,1,3,"Deixem Sua Fé Transparecer","/general-conference/2014/04/let-your-faith-show","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-2040-elder-russell-m-nelson-64k-por.mp3"
"Richard G. Scott","saturday-afternoon",2014,4,1,4,"“Eu Vos Dei o Exemplo”","/general-conference/2014/04/i-have-given-you-an-example","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-2050-elder-richard-g-scott-64k-por.mp3"
"Robert D. Hales","saturday-afternoon",2014,4,1,5,"“Se Me Amais, Guardai os Meus Mandamentos”","/general-conference/2014/04/if-ye-love-me-keep-my-commandments","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-2060-elder-robert-d-hales-64k-por.mp3"
"Claudio D. Zivic","saturday-afternoon",2014,4,1,6,"Não Tomemos o Caminho Errado","/general-conference/2014/04/lets-not-take-the-wrong-way","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-2070-elder-claudio-d-zivic-64k-por.mp3"
"W. Craig Zwick","saturday-afternoon",2014,4,1,7,"O Que Você Acha?","/general-conference/2014/04/what-are-you-thinking","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-2080-elder-w-craig-zwick-64k-por.mp3"
"Quentin L. Cook","saturday-afternoon",2014,4,1,8,"Raízes e Ramos","/general-conference/2014/04/roots-and-branches","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-2090-elder-quentin-l-cook-64k-por.mp3"
"Dallin H. Oaks","priesthood",2014,4,2,0,"As Chaves e a Autoridade do Sacerdócio","/general-conference/2014/04/the-keys-and-authority-of-the-priesthood","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-3010-elder-dallin-h-oaks-64k-por.mp3"
"Donald L. Hallstrom","priesthood",2014,4,2,1,"Que Tipo de Homens?","/general-conference/2014/04/what-manner-of-men","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-3020-elder-donald-l-hallstrom-64k-por.mp3"
"Randall L. Ridd","priesthood",2014,4,2,2,"A Geração das Escolhas","/general-conference/2014/04/the-choice-generation","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-3030-randall-l-ridd-64k-por.mp3"
"Dieter F. Uchtdorf","priesthood",2014,4,2,3,"Vocês Estão Dormindo Durante a Restauração?","/general-conference/2014/04/are-you-sleeping-through-the-restoration","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-3040-president-dieter-f-uchtdorf-64k-por.mp3"
"Henry B. Eyring","priesthood",2014,4,2,4,"O Homem do Sacerdócio","/general-conference/2014/04/the-priesthood-man","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-3050-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","priesthood",2014,4,2,5,"Esforça-Te, e Tem Bom Ânimo","/general-conference/2014/04/be-strong-and-of-a-good-courage","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-3060-president-thomas-s-monson-64k-por.mp3"
"Dieter F. Uchtdorf","sunday-morning",2014,4,3,0,"Gratos em Quaisquer Circunstâncias","/general-conference/2014/04/grateful-in-any-circumstances","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-4010-president-dieter-f-uchtdorf-64k-por.mp3"
"M. Russell Ballard","sunday-morning",2014,4,3,1,"Acompanhamento","/general-conference/2014/04/following-up","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-4020-elder-m-russell-ballard-64k-por.mp3"
"Jean A. Stevens","sunday-morning",2014,4,3,2,"“Não Temas, Porque Eu Sou Contigo”","/general-conference/2014/04/fear-not-i-am-with-thee","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-4030-jean-a-stevens-64k-por.mp3"
"Gary E. Stevenson","sunday-morning",2014,4,3,3,"Seus Quatro Minutos","/general-conference/2014/04/your-four-minutes","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-4040-bishop-gary-e-stevenson-64k-por.mp3"
"David A. Bednar","sunday-morning",2014,4,3,4,"Carregar Seus Fardos com Facilidade","/general-conference/2014/04/bear-up-their-burdens-with-ease","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-4050-elder-david-a-bednar-64k-por.mp3"
"Thomas S. Monson","sunday-morning",2014,4,3,5,"Amor: A Essência do Evangelho","/general-conference/2014/04/love-the-essence-of-the-gospel","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-4060-president-thomas-s-monson-64k-por.mp3"
"Boyd K. Packer","sunday-afternoon",2014,4,4,0,"O Testemunho","/general-conference/2014/04/the-witness","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5010-president-boyd-k-packer-64k-por.mp3"
"William R. Walker","sunday-afternoon",2014,4,4,1,"Viver Sempre Fiéis","/general-conference/2014/04/live-true-to-the-faith","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5020-elder-william-r-walker-64k-por.mp3"
"L. Tom Perry","sunday-afternoon",2014,4,4,2,"Obediência por Meio de Nossa Fidelidade","/general-conference/2014/04/obedience-through-our-faithfulness","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5030-elder-l-tom-perry-64k-por.mp3"
"Lawrence E. Corbridge","sunday-afternoon",2014,4,4,3,"O Profeta Joseph Smith","/general-conference/2014/04/the-prophet-joseph-smith","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5040-elder-lawrence-e-corbridge-64k-por.mp3"
"Michael John U. Teh","sunday-afternoon",2014,4,4,4,"Onde Estiver o Vosso Tesouro","/general-conference/2014/04/where-your-treasure-is","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5050-elder-michael-john-u-teh-64k-por.mp3"
"Marcos A. Aidukaitis","sunday-afternoon",2014,4,4,5,"Se Tendes Falta de Sabedoria","/general-conference/2014/04/if-ye-lack-wisdom","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5060-elder-marcos-a-aidukaitis-64k-por.mp3"
"D. Todd Christofferson","sunday-afternoon",2014,4,4,6,"A Ressurreição de Jesus Cristo","/general-conference/2014/04/the-resurrection-of-jesus-christ","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5070-elder-d-todd-christofferson-64k-por.mp3"
"Thomas S. Monson","sunday-afternoon",2014,4,4,7,"Até Voltarmos a Nos Encontrar","/general-conference/2014/04/until-we-meet-again","https://media2.ldscdn.org/assets/general-conference/april-2014-general-conference/2014-04-5080-president-thomas-s-monson-64k-por.mp3"
"Rosemary M. Wixom","women's",2014,4,5,0,"O Cumprimento dos Convênios Nos Protege, Nos Prepara e Capacita","/general-conference/2014/04/keeping-covenants-protects-us-prepares-us-and-empowers-us","https://media2.ldscdn.org/assets/general-womens-meeting/march-2014-general-womens-meeting/2014-03-0010-rosemary-m-wixom-64k-por.mp3"
"Bonnie L. Oscarson","women's",2014,4,5,1,"Irmandade: Oh, Como Precisamos Umas das Outras","/general-conference/2014/04/sisterhood-oh-how-we-need-each-other","https://media2.ldscdn.org/assets/general-womens-meeting/march-2014-general-womens-meeting/2014-03-0030-bonnie-l-oscarson-64k-por.mp3"
"Linda K. Burton","women's",2014,4,5,2,"Precisa-se de: Mãos e Corações para Acelerar o Trabalho","/general-conference/2014/04/wanted-hands-and-hearts-to-hasten-the-work","https://media2.ldscdn.org/assets/general-womens-meeting/march-2014-general-womens-meeting/2014-03-0050-linda-k-burton-64k-por.mp3"
"Henry B. Eyring","women's",2014,4,5,3,"Filhas no Convênio","/general-conference/2014/04/daughters-in-the-covenant","https://media2.ldscdn.org/assets/general-womens-meeting/march-2014-general-womens-meeting/2014-03-0060-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","saturday-morning",2013,10,0,0,"Bem-Vindos à Conferência","/general-conference/2013/10/welcome-to-conference","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-1010-president-thomas-s-monson-64k-por.mp3"
"Robert D. Hales","saturday-morning",2013,10,0,1,"Conferência Geral: Fortalecer a Fé e o Testemunho","/general-conference/2013/10/general-conference-strengthening-faith-and-testimony","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-1020-elder-robert-d-hales-64k-por.mp3"
"Ulisses Soares","saturday-morning",2013,10,0,2,"Ser Manso e Humilde de Coração","/general-conference/2013/10/be-meek-and-lowly-of-heart","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-1030-elder-ulisses-soares-64k-por.mp3"
"Carole M. Stephens","saturday-morning",2013,10,0,3,"Sabemos o Que Temos?","/general-conference/2013/10/do-we-know-what-we-have","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-1040-carole-m-stephens-64k-por.mp3"
"Edward Dube","saturday-morning",2013,10,0,4,"Olhar para Frente e Acreditar","/general-conference/2013/10/look-ahead-and-believe","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-1050-elder-edward-dube-64k-por.mp3"
"David A. Bednar","saturday-morning",2013,10,0,5,"As Janelas do Céu","/general-conference/2013/10/the-windows-of-heaven","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-1060-elder-david-a-bednar-64k-por.mp3"
"Dieter F. Uchtdorf","saturday-morning",2013,10,0,6,"Venham, Juntem-se a Nós","/general-conference/2013/10/come-join-with-us","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-1070-president-dieter-f-uchtdorf-64k-por.mp3"
"Boyd K. Packer","saturday-afternoon",2013,10,1,1,"A Chave para a Proteção Espiritual","/general-conference/2013/10/the-key-to-spiritual-protection","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-2020-president-boyd-k-packer-64k-por.mp3"
"D. Todd Christofferson","saturday-afternoon",2013,10,1,2,"A Força Moral das Mulheres","/general-conference/2013/10/the-moral-force-of-women","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-2030-elder-d-todd-christofferson-64k-por.mp3"
"S. Gifford Nielsen","saturday-afternoon",2013,10,1,3,"Acelerar o Plano de Jogo do Senhor!","/general-conference/2013/10/hastening-the-lords-game-plan","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-2040-elder-s-gifford-nielsen-64k-por.mp3"
"Arnulfo Valenzuela","saturday-afternoon",2013,10,1,4,"Coisas Pequenas e Simples","/general-conference/2013/10/small-and-simple-things","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-2050-elder-arnulfo-valenzuela-64k-por.mp3"
"Timothy J. Dyches","saturday-afternoon",2013,10,1,5,"Queres Ficar São?","/general-conference/2013/10/wilt-thou-be-made-whole","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-2060-elder-timothy-j-dyches-64k-por.mp3"
"Jeffrey R. Holland","saturday-afternoon",2013,10,1,6,"Como um Vaso Quebrado","/general-conference/2013/10/like-a-broken-vessel","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-2070-elder-jeffrey-r-holland-64k-por.mp3"
"M. Russell Ballard","saturday-afternoon",2013,10,1,7,"Confiai no Senhor","/general-conference/2013/10/put-your-trust-in-the-lord","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-2080-elder-m-russell-ballard-64k-por.mp3"
"L. Tom Perry","priesthood",2013,10,2,0,"As Doutrinas e os Princípios Contidos nas Regras de Fé","/general-conference/2013/10/the-doctrines-and-principles-contained-in-the-articles-of-faith","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-3010-elder-l-tom-perry-64k-por.mp3"
"Gérald Caussé","priesthood",2013,10,2,1,"Já Não Sois Estrangeiros","/general-conference/2013/10/ye-are-no-more-strangers","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-3020-bishop-gerald-causse-64k-por.mp3"
"Randy D. Funk","priesthood",2013,10,2,2,"Chamado por Ele para Declarar Sua Palavra","/general-conference/2013/10/called-of-him-to-declare-his-word","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-3030-elder-randy-d-funk-64k-por.mp3"
"Dieter F. Uchtdorf","priesthood",2013,10,2,3,"Você Pode Fazer Isso Agora!","/general-conference/2013/10/you-can-do-it-now","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-3040-president-dieter-f-uchtdorf-64k-por.mp3"
"Henry B. Eyring","priesthood",2013,10,2,4,"Atai-lhes as Feridas","/general-conference/2013/10/bind-up-their-wounds","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-3050-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","priesthood",2013,10,2,5,"Verdadeiros Pastores","/general-conference/2013/10/true-shepherds","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-3060-president-thomas-s-monson-64k-por.mp3"
"Henry B. Eyring","sunday-morning",2013,10,3,0,"Para Meus Netos","/general-conference/2013/10/to-my-grandchildren","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-4010-president-henry-b-eyring-64k-por.mp3"
"Dallin H. Oaks","sunday-morning",2013,10,3,1,"Não Terás Outros Deuses","/general-conference/2013/10/no-other-gods","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-4020-elder-dallin-h-oaks-64k-por.mp3"
"Bonnie L. Oscarson","sunday-morning",2013,10,3,2,"Sede Convertidos","/general-conference/2013/10/be-ye-converted","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-4030-bonnie-oscarson-64k-por.mp3"
"Richard J. Maynes","sunday-morning",2013,10,3,3,"A Força para Perseverar","/general-conference/2013/10/the-strength-to-endure","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-4040-elder-richard-j-maynes-64k-por.mp3"
"Richard G. Scott","sunday-morning",2013,10,3,4,"Força Pessoal por Meio da Expiação de Jesus Cristo","/general-conference/2013/10/personal-strength-through-the-atonement-of-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-4050-elder-richard-g-scott-64k-por.mp3"
"Thomas S. Monson","sunday-morning",2013,10,3,5,"“Não Te Deixarei Nem Te Desampararei”","/general-conference/2013/10/i-will-not-fail-thee-nor-forsake-thee","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-4060-president-thomas-s-monson-64k-por.mp3"
"Quentin L. Cook","sunday-afternoon",2013,10,4,0,"Lamentações de Jeremias: Cuidado com o Cativeiro","/general-conference/2013/10/lamentations-of-jeremiah-beware-of-bondage","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5010-elder-quentin-l-cook-64k-por.mp3"
"Neil L. Andersen","sunday-afternoon",2013,10,4,1,"Poder no Sacerdócio","/general-conference/2013/10/power-in-the-priesthood","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5020-elder-neil-l-andersen-64k-por.mp3"
"David M. McConkie","sunday-afternoon",2013,10,4,2,"Ensinar com Poder e Autoridade de Deus","/general-conference/2013/10/teaching-with-the-power-and-authority-of-god","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5030-david-m-mcconkie-64k-por.mp3"
"Kevin S. Hamilton","sunday-afternoon",2013,10,4,3,"Continuamente Agarrados","/general-conference/2013/10/continually-holding-fast","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5040-elder-kevin-s-hamilton-64k-por.mp3"
"Adrián Ochoa","sunday-afternoon",2013,10,4,4,"Olhar para Cima","/general-conference/2013/10/look-up","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5050-elder-adrian-ochoa-64k-por.mp3"
"Terence M. Vinson","sunday-afternoon",2013,10,4,5,"Achegar-nos a Deus","/general-conference/2013/10/drawing-closer-to-god","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5060-elder-terence-m-vinson-64k-por.mp3"
"Russell M. Nelson","sunday-afternoon",2013,10,4,6,"Decisões para a Eternidade","/general-conference/2013/10/decisions-for-eternity","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5070-elder-russell-m-nelson-64k-por.mp3"
"Thomas S. Monson","sunday-afternoon",2013,10,4,7,"Até Voltarmos a Nos Encontrar","/general-conference/2013/10/till-we-meet-again","https://media2.ldscdn.org/assets/general-conference/october-2013-general-conference/2013-10-5080-president-thomas-s-monson-64k-por.mp3"
"Linda K. Burton","women's",2013,10,5,0,"O Poder, a Alegria e o Amor de Fazer Convênios","/general-conference/2013/10/the-power-joy-and-love-of-covenant-keeping","https://media2.ldscdn.org/assets/general-relief-society-meeting/2013-general-relief-society-meeting/2013-09-0010-linda-k-burton-64k-por.mp3"
"Carole M. Stephens","women's",2013,10,5,1,"Temos Grande Motivo para Nos Regozijar","/general-conference/2013/10/we-have-great-reason-to-rejoice","https://media2.ldscdn.org/assets/general-relief-society-meeting/2013-general-relief-society-meeting/2013-09-0020-carole-m-stephens-64k-por.mp3"
"Linda S. Reeves","women's",2013,10,5,2,"Reivindique as Bênçãos de Seus Convênios","/general-conference/2013/10/claim-the-blessings-of-your-covenants","https://media2.ldscdn.org/assets/general-relief-society-meeting/2013-general-relief-society-meeting/2013-09-0030-linda-s-reeves-64k-por.mp3"
"Thomas S. Monson","women's",2013,10,5,3,"Nunca Andamos Sozinhos","/general-conference/2013/10/we-never-walk-alone","https://media2.ldscdn.org/assets/general-relief-society-meeting/2013-general-relief-society-meeting/2013-09-0040-president-thomas-s-monson-64k-por.mp3"
